permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/carista-app,Carista App,http://www.caristaapp.com/,Apps|Cars|Health Diagnostics,-,operating,USA,WA,Seattle,Seattle,1,,01-06-2013,01-06-2013
/organization/carjump,CarJump,http://carjump.me/en/US/home,Mobile|Mobility,1667171,operating,DEU,16,Berlin,Berlin,2,01-03-2013,10-04-2014,20-07-2015
/organization/carlingo-llc,"CarLingo, LLC",http://www.CarLingo.com,Automotive|Cars|Consumer Goods,-,operating,USA,GA,Atlanta,Atlanta,1,18-11-2014,18-11-2014,18-11-2014
/organization/carlipa-systems,Carlipa Systems,http://www.carlipa.com,Software,6460000,operating,,,,,2,01-01-2002,31-01-2005,10-04-2007
/organization/carlock,Carlock,https://www.carlock.co/,Apps,125000,operating,USA,CA,SF Bay Area,San Francisco,2,,01-05-2014,29-12-2014
/organization/carlotz,Carlotz,http://carlotz.com,E-Commerce,7025000,operating,USA,VA,Richmond,Midlothian,3,01-01-2011,14-04-2011,01-08-2014
/organization/carlson-wireless,Carlson Wireless Technologies,http://www.carlsonwireless.com,Internet|Telecommunications|Wireless,4845117,operating,USA,CA,CA - Other,Arcata,6,01-01-1999,01-01-2000,29-01-2015
/organization/carlypso,Carlypso,http://www.carlypso.com,Automotive,1320000,operating,USA,CA,SF Bay Area,San Carlos,2,01-08-2013,01-10-2013,16-07-2014
/organization/carma,Carma,http://carmacarpool.com,Collaborative Consumption|Information Technology|Public Transportation|Transportation|Web Development,10100000,operating,IRL,4,Cork,Cork,13,01-01-2008,01-03-2007,07-05-2015
/organization/carmageddon,Carmageddon,http://www.carmageddon.com,Games,3500000,operating,GBR,Y6,Newport,Newport,1,01-01-1997,20-03-2013,20-03-2013
/organization/carmanah-technologies,Carmanah Technologies,http://www.carmanah.com,Innovation Management|Lighting|Solar|Technology,1913318,closed,CAN,BC,Vancouver,Victoria,1,,11-05-2015,11-05-2015
/organization/carmel-pharma,Carmel Pharma,http://phaseal.com,Biotechnology,-,acquired,SWE,28,SWE - Other,Mölndal,1,,12-12-2005,12-12-2005
/organization/carmell-therapeutics,Carmell Therapeutics,http://www.carmellrx.com,Biotechnology,4381848,operating,USA,PA,Pittsburgh,Pittsburgh,7,01-01-2007,31-01-2008,14-08-2015
/organization/carmenta-bioscience,Carmenta Bioscience,http://www.carmentabio.com,Biotechnology,2000000,acquired,USA,CA,SF Bay Area,Palo Alto,1,09-04-2012,07-08-2013,07-08-2013
/organization/carmichael-co-usa,Carmichael & Co. USA,http://www.carmichaelandcousa.com/,Sports,11000,operating,USA,VA,VA - Other,Orange,1,27-03-2014,06-03-2014,06-03-2014
/organization/carmichael-training-systems,Carmichael Training Systems,http://trainright.com,Active Lifestyle|Sports|Training,-,operating,USA,CA,Santa Barbara,Santa Ynez,1,01-01-2000,30-09-2002,30-09-2002
/organization/carmine,Carmine,http://www.carmine.co.uk,Cosmetics|Curated Web,-,acquired,GBR,H9,London,London,1,01-05-2011,14-10-2011,14-10-2011
/organization/carmolex,Carmolex,http://carmolex.com,Biotechnology|Early-Stage Technology|Medical,1600000,operating,USA,PA,Pittsburgh,Pittsburgh,2,04-06-2012,22-05-2012,27-10-2013
/organization/carmot-therapeutics,Carmot Therapeutics,http://carmot.us,Biotechnology,2050158,operating,USA,CA,SF Bay Area,San Francisco,2,01-01-2008,23-04-2010,17-07-2012
/organization/carmudi,Carmudi,http://carmudi.com,Consumer Internet,35000000,operating,PHL,,,,2,01-01-2013,22-04-2014,17-02-2015
/organization/carnad,Carnad,http://www.carnad.dk/,,-,operating,DNK,19,DNK - Other,Løgstør,1,01-01-2007,30-05-2012,30-05-2012
/organization/carnegie-design-systems,Carnegie Design Systems,,,-,operating,,,,,1,,20-12-2012,20-12-2012
/organization/carnegie-mellon-cylab,Carnegie Mellon CyLab,http://cylab.cmu.edu,EdTech|Education,3900000,operating,USA,PA,Pittsburgh,Pittsburgh,1,,12-11-2013,12-11-2013
/organization/carnegie-mellon-university,Carnegie Mellon University,http://www.cmu.edu/index.shtml,Education,17100000,operating,USA,PA,Pittsburgh,Pittsburgh,3,1899-12-31,08-10-2013,02-09-2014
/organization/carnegie-robotics,Carnegie Robotics,http://carnegierobotics.com,Manufacturing,594000,operating,USA,PA,Pittsburgh,Pittsburgh,1,01-01-2010,24-08-2010,24-08-2010
/organization/carnegie-speech,Carnegie Speech,http://www.carnegiespeech.com,Collaboration|Software,16461305,operating,USA,PA,Pittsburgh,Pittsburgh,8,01-01-2001,07-02-2007,28-03-2013
/organization/carnet-de-mode,Carnet de Mode,http://www.carnetdemode.com,Curated Web|E-Commerce|Fashion|Marketplaces|Startups,1625900,closed,FRA,A8,Paris,Paris,2,01-01-2011,01-07-2012,01-05-2013
/organization/carninja,"CarNinja, Inc",http://www.carninja.com,Automotive|Cars,2250000,operating,USA,CA,Anaheim,Irvine,1,01-04-2014,18-04-2014,18-04-2014
/organization/carnival,Carnival,http://carnivalmobile.com,Apps|Internet|Mobile,2400000,operating,USA,NY,New York City,New York,1,01-01-2008,27-08-2013,27-08-2013
/organization/carnivore-club-inc,Carnivore Club Inc.,http://www.carnivoreclub.co,E-Commerce|Subscription Businesses|Subscription Service,22000,operating,,,,,1,01-11-2012,15-10-2013,15-10-2013
/organization/carnomise,Carnomise,http://www.carnomise.com,Aerospace|Online Rental|Peer-to-Peer|Tourism|Travel,16390,operating,FRA,A8,FRA - Other,Chilly-mazarin,1,01-09-2013,04-04-2015,04-04-2015
/organization/carnot-compression,Carnot Compression,http://carnotcompression.com/,Clean Technology|Energy|Oil & Gas,400000,operating,USA,CA,SF Bay Area,Scotts Valley,1,01-01-2014,07-01-2014,07-01-2014
/organization/caro-nut,Caro Nut,http://caro-nut.com,Hospitality,5000000,operating,USA,CA,Fresno,Fresno,1,,11-09-2013,11-09-2013
/organization/carobhouse,Carobhouse,http://www.carobhouse.com/,Food Processing,2000000,operating,,,,,1,,10-01-2015,10-01-2015
/organization/carogen,CaroGen,http://carogencorp.com,Biotechnology,150000,operating,USA,CT,Hartford,Hamden,1,01-01-2012,09-09-2013,09-09-2013
/organization/carolina-mountain-harvest,Carolina Mountain Harvest,,Hospitality,-,operating,USA,NC,Asheville,Waynesville,1,01-04-2014,16-04-2014,16-04-2014
/organization/carolina-one-real-estate,Carolina One Real Estate,http://www.carolinaone.com,Real Estate,-,operating,USA,SC,"Charleston, South Carolina",Charleston,1,,06-06-2012,06-06-2012
/organization/carolina-premier-bank,Carolina Premier Bank,https://www.carolinapremierbank.com/,,8500000,operating,,,,,1,,01-12-2015,01-12-2015
/organization/carolus-therapeutics,Carolus Therapeutics,http://www.carolustherapeutics.com,Biotechnology,2250000,closed,USA,CA,San Diego,La Jolla,1,01-01-2007,05-03-2013,05-03-2013
/organization/carousell,Carousell,http://carousell.co,Curated Web,6800000,operating,SGP,,Singapore,Singapore,2,01-05-2012,13-11-2013,26-11-2014
/organization/carpal,CarPal,http://www.carpal.me,Cars|Delivery|Location Based Services,42000,operating,SGP,,Singapore,Singapore,1,,01-05-2014,01-05-2014
/organization/carparts-technologies-inc,CarParts Technologies,http://www.carparts.com/,Automotive|Distributors|Manufacturing,-,operating,,,,,1,,27-03-2001,27-03-2001
/organization/carpool-arabia,Carpool Arabia,http://www.carpoolarabia.com/,Internet|Transportation|Travel,350000,operating,ARE,3,Dubai,Dubai,1,,30-09-2015,30-09-2015
/organization/carpooling-com,carpooling.com,http://www.carpooling.com,Environmental Innovation|Mobility|Peer-to-Peer|Public Transportation,10000000,acquired,DEU,2,Munich,Munich,4,01-01-2001,01-08-2009,26-07-2012
/organization/carprice-ru,CarPrice.ru,http://carprice.ru/,Big Data Analytics|Cars|Direct Sales|E-Commerce,48000000,operating,RUS,48,Moscow,Moscow,3,01-06-2014,28-10-2014,23-07-2015
/organization/carr,UNIFi Software,http://www.UNIFiYourData.com/,Enterprise Software,14500000,operating,USA,CA,SF Bay Area,San Francisco,2,30-11-2013,11-12-2014,28-09-2015
/organization/carraig,Carraig,,,-,closed,,,,,1,,01-01-2002,01-01-2002
/organization/carreira-beauty,Carreira Beauty,http://carreirabeauty.com/,Beauty|E-Commerce|Marketplaces|Small and Medium Businesses,-,operating,BRA,2,Sao Paulo,São Paulo,2,01-02-2013,29-07-2013,01-11-2014
/organization/carrier-energy-partners,Carrier Energy Partners,http://carrierenergy.com,Clean Technology,300000000,operating,USA,TX,Houston,Sugar Land,1,01-01-2013,11-10-2013,11-10-2013
/organization/carrier-iq,Carrier IQ,http://www.carrieriq.com,Mobile|Wireless,42000000,operating,USA,CA,SF Bay Area,Sunnyvale,3,01-01-2005,08-08-2006,15-06-2010
/organization/carrier-mobile,Carrier Mobile,,Fleet Management|Logistics|Mobile|Software,10000,operating,USA,MI,Detroit,Ann Arbor,1,01-05-2009,28-05-2009,28-05-2009
/organization/carriots,Carriots,https://www.carriots.com/,Internet of Things,800000,operating,ESP,29,Madrid,Madrid,3,,01-11-2011,18-06-2015
/organization/carritus,Carritus,http://www.carritus.com,E-Commerce,1593610,closed,ESP,56,Barcelona,Barcelona,3,01-01-2010,01-07-2012,07-10-2013
/organization/carrius-technologies,Carrius Technologies,http://carriustech.com/,Technology,12300000,operating,USA,TX,Dallas,Richardson,2,,07-02-2003,10-10-2003
/organization/carrizo-oil-gas,Carrizo Oil & Gas,http://www.carrizo.com/,Oil & Gas,6000000,ipo,USA,TX,Houston,Houston,1,,22-02-2002,22-02-2002
/organization/carro,Carro,http://carro.sg/,Cars,716000,operating,,,,,1,01-01-2015,05-11-2015,05-11-2015
/organization/carroll-cuisine,Carroll Cuisine,http://carrollcuisine.ie/,,-,operating,IRL,23,IRL - Other,Tullamore,1,,31-03-2015,31-03-2015
/organization/carroll-kron-consulting,Carroll-Kron Consulting,http://creativestrategiesus.com,Software,450000,operating,USA,KY,Louisville,Louisville,1,,17-07-2009,17-07-2009
/organization/carrot-medical,Carrot Medical,http://www.carrotmedical.com,Health Care,3035000,operating,USA,WA,Seattle,Bothell,3,,15-06-2009,18-10-2010
/organization/carrot-mx,Carrot.mx,http://www.carrot.mx/site,Public Transportation|Shared Services,2000000,operating,MEX,9,Mexico City,Mexico City,1,08-03-2012,06-04-2014,06-04-2014
/organization/carrot-rocket-ltd,Carrot Rocket Ltd,https://www.linkedin.com/company/carrot-rocket-ltd,Apps|Entertainment|Internet,450000,closed,GBR,H9,London,London,1,13-03-2015,02-02-2015,02-02-2015
/organization/carsabi,Carsabi,http://carsabi.com,Cars|Social Media|Social Network Media,-,closed,USA,CA,SF Bay Area,San Francisco,1,01-10-2011,01-01-2012,01-01-2012
/organization/carsdirect-com,CarsDirect.com,http://www.carsdirect.com,E-Commerce,280000000,operating,USA,CA,Los Angeles,El Segundo,1,01-01-1998,03-02-2000,03-02-2000
/organization/carsgen,CARsgen Therapeutics,http://www.carsgen.com,Health Diagnostics|Life Sciences|Medical,-,operating,CHN,23,Shanghai,Shanghai,1,01-11-2014,26-11-2014,26-11-2014
/organization/carsight,CarSight,http://www.carsight.com/,Consulting,-,operating,USA,CA,Sacramento,Sacramento,1,01-03-2015,30-05-2015,30-05-2015
/organization/carsing,Carsing,,Auctions|Cars|Service Providers,-,operating,,,,,1,01-01-2009,08-03-2015,08-03-2015
/organization/carsnip-com-2014-ltd,CarSnip.com 2014 Ltd,http://carsnip.com,Automotive,161973,operating,GBR,J8,Nottingham,Nottingham,2,05-11-2014,01-01-2014,12-01-2015
/organization/carsome,Carsome,http://www.carsome.my/,Cars|Portals|Shopping,350000,operating,MYS,14,Kuala Lumpur,Kuala Lumpur,1,01-02-2015,24-08-2015,24-08-2015
/organization/carson-air,Carson Air,http://www.carsonair.com/,,-,operating,CAN,BC,Kelowna,Kelowna,1,,08-10-2015,08-10-2015
/organization/carson-life,Carson Life,http://carsonlife.com,Consumer Goods|Fitness|Health and Wellness,1036284,operating,USA,FL,Miami,Miami,2,13-01-2014,06-02-2015,03-07-2015
/organization/carspring,Carspring,https://www.carspring.co.uk/,Internet,3290868.936,operating,GBR,H9,London,London,1,01-01-2015,31-07-2015,31-07-2015
/organization/carsquare,Carsquare,http://carsquare.com,Search,-,operating,USA,VA,"Washington, D.C.",Reston,1,01-01-2011,06-04-2014,06-04-2014
/organization/cart-magnet,CartMagnet,http://www.cartmagnet.com,Content|E-Commerce|Monetization|Online Shopping|Payments,-,operating,ISR,,,,1,01-01-2014,01-10-2015,01-10-2015
/organization/carta-worldwide,Carta Worldwide,http://www.cartaworldwide.com,Finance|Finance Technology|FinTech|Mobile|Mobile Payments|NFC|Payments|Technology|Transaction Processing,8318183,operating,CAN,ON,Toronto,Oakville,2,01-01-2008,30-09-2013,15-09-2014
/organization/cartagenia,Cartagenia,http://www.cartagenia.com,Software,8698151,operating,BEL,12,Brussels,Leuven,2,17-10-2008,06-10-2011,30-05-2014
/organization/cartago-software,Cartago Software,http://www.cartago.com,Software,-,operating,DEU,2,Landshut,Landshut,1,,01-06-2011,01-06-2011
/organization/cartasite,Cartasite,http://www.cartasite.com,Clean Energy|Gas|Geospatial|Gps|Maps|Mobile|Oil|Real Time|Search|Security|Tracking|Web Development,7430899,operating,USA,CO,Denver,Denver,4,01-02-2004,01-01-2004,20-12-2012
/organization/cartavi,Cartavi,http://www.cartavi.com,Document Management|Enterprises|Enterprise Software|File Sharing|Realtors|Storage|Transaction Processing,1230000,acquired,USA,IL,Chicago,Naperville,1,01-01-2009,13-11-2012,13-11-2012
/organization/cartcrunch,CartCrunch,http://www.cartcrunch.com,Finance|Mobile,1313000,operating,USA,MA,Boston,Cambridge,4,01-11-2011,01-12-2011,01-01-2014
/organization/carte-blanche,Carte Blanche,http://carteblanche.ly,Fashion,40000,operating,USA,NY,New York City,New York,1,01-01-2013,23-08-2013,23-08-2013
/organization/cartela-ab,Cartela AB,http://www.cartela.se,Biotechnology,2670000,acquired,SWE,27,Malmo,Lund,1,,26-04-2006,26-04-2006
/organization/carter-waters,Carter-Waters,http://carter-waters.com/,Advanced Materials,-,operating,USA,MO,Kansas City,Kansas City,1,01-01-1922,28-08-2007,28-08-2007
/organization/cartesian,Cartesian,http://www.cartesian.com,Cable|Consulting|Entertainment|Finance|FinTech|Media|Public Relations|Telecommunications,5268664,operating,USA,KS,Kansas City,Overland Park,1,01-01-1990,05-03-2014,05-03-2014
/organization/cartesian-2,Cartesian Co,http://cartesianco.com,3D Printing|Electronics|Printing,110000,operating,USA,NY,New York City,New York,3,01-12-2012,01-12-2013,01-10-2015
/organization/carthook,CartHook,http://carthook.com,E-Commerce|Internet|Sales and Marketing,100000,operating,USA,OR,"Portland, Oregon",Portland,1,01-01-2015,18-05-2015,18-05-2015
/organization/carticept-medical,Carticept Medical,http://www.carticept.com,Health Care,30000000,operating,USA,GA,Atlanta,Alpharetta,2,01-01-2005,10-03-2010,18-01-2012
/organization/carticipate,Carticipate,http://www.carticipate.com,Clean Technology|Environmental Innovation|Gas|Mobile|Navigation|Social Network Media|Transportation,130000,closed,USA,CA,SF Bay Area,San Francisco,1,22-05-2008,18-05-2008,18-05-2008
/organization/carticure,CartiCure,http://www.carticure.com,Health Care,600000,operating,ISR,3,ISR - Other,Nazareth Illit,1,,10-04-2006,10-04-2006
/organization/cartiheal,CartiHeal,http://www.cartiheal.com,Health Care,20000000,operating,ISR,2,Tel Aviv,Kfar Saba,3,01-01-2009,01-02-2012,29-10-2013
/organization/cartilix,Cartilix,,Biotechnology,6350000,operating,USA,CA,SF Bay Area,Foster City,1,01-01-2004,01-03-2006,01-03-2006
/organization/cartisan,Cartisan,http://cartisan.in,Automotive,-,operating,IND,19,Bangalore,Bangalore,1,01-04-2015,30-07-2015,30-07-2015
/organization/cartiva,Cartiva,http://cartiva.net,Biotechnology,15800000,operating,USA,GA,Atlanta,Alpharetta,4,01-01-2011,15-07-2013,11-05-2015
/organization/cartmi,cartmi,http://www.cartmi.com,E-Commerce,32165,operating,,,,,1,01-10-2013,01-10-2013,01-10-2013
/organization/cartmomo,CartMomo,http://www.cartmomo.com,E-Commerce|Electronics|Furniture|Online Shopping,25000,closed,SGP,,Singapore,Singapore,1,01-01-2007,01-01-2004,01-01-2004
/organization/cartodb,CartoDB,http://cartodb.com,Business Intelligence|Data Visualization|Enterprise Software|Location Based Services|Maps|Open Source,31000000,operating,USA,NY,New York City,New York,2,01-02-2012,10-09-2014,10-09-2015
/organization/cartogram,Cartogram,http://cartogr.am/,B2B|Indoor Positioning|Location Based Services|Maps|Mobile Analytics,646000,operating,USA,WA,Seattle,Kirkland,3,01-11-2013,10-09-2014,24-08-2015
/organization/cartonomy,Cartonomy,http://cartonomy.com,E-Commerce|SaaS|Social Commerce,1000000,operating,USA,NY,New York City,New York,1,01-01-2012,05-12-2014,05-12-2014
/organization/cartoondollemporium,Cartoon Doll Emporium,http://cartoondollemporium.com,Games|Music|Photography,-,operating,USA,NY,New York City,New York,1,01-01-2006,01-07-2007,01-07-2007
/organization/cartour,Cartour,,Public Transportation,28474000,operating,,,,,1,,20-05-2011,20-05-2011
/organization/cartpay-co-,CartPay Co.,http://cartpay.co,Enterprise Hardware|Retail,80000,operating,RUS,66,St. Petersburg,Saint Petersburg,2,01-06-2014,01-12-2014,01-03-2015
/organization/cartrade,CarTrade,http://CarTrade.com,Automotive|Cars|Motors,30200000,operating,IND,16,Mumbai,Mumbai,1,01-01-2009,13-10-2014,13-10-2014
/organization/cartrescuer,CartRescuer,http://cartrescuer.com,Advertising|Analytics|Customer Service|Direct Marketing|E-Commerce|Email Marketing|Marketing Automation|Sales and Marketing,120000,operating,USA,FL,Orlando,Orlando,1,01-04-2013,03-02-2013,03-02-2013
/organization/cartsmart,CartSmart,http://cartsmart.com/,Apps|Shopping|Travel,30000,operating,CAN,ON,Toronto,Mississauga,1,01-01-2012,01-03-2015,01-03-2015
/organization/cartup-commerce,Cartup Commerce,http://cartup.com,Advertising|E-Commerce|Sales and Marketing|Web Development,250000,operating,USA,CA,SF Bay Area,San Francisco,1,01-07-2010,01-08-2010,01-08-2010
/organization/carusele,Carusele,http://carusele.com,Social Media Advertising|Social Media Marketing,750000,operating,USA,NC,Raleigh,Raleigh,2,01-01-2015,13-03-2015,19-08-2015
/organization/carvana,Carvana,http://www.carvana.com,Automotive|E-Commerce,140000000,operating,USA,AZ,Phoenix,Phoenix,2,,23-01-2013,15-05-2015
/organization/carveniche,CarveNiche,http://carveniche.com/,Software,-,operating,IND,19,Bangalore,Bangalore,2,01-01-2010,01-10-2014,01-10-2014
/organization/carving-notions-technologies,Carving Notions Technologies,http://carvingnotions.com/index.html#,Market Research,23000,operating,IND,2,Hyderabad,Hyderabad,1,01-01-2012,11-08-2015,11-08-2015
/organization/carvoyant,Carvoyant,http://www.carvoyant.com,Automotive|Big Data|Internet|Internet of Things|Location Based Services|Mobile|Mobile Commerce|PaaS,-,operating,USA,FL,Tampa,Tampa,1,01-08-2011,21-05-2012,21-05-2012
